Close	High	Low	Open	Volume	datetime	companyName	SMA20	SMA40	pivotHigh	pivotLow	isPivot	rcb01_01
421.5	421.9399108886719	421.2625122070313	421.75	7445901	2023-06-01 16:30:00+00:00	SPY	419.2444900512695	416.8062088012695				0
422.0400085449219	422.2200012207031	421.30999755859375	421.5	5386516	2023-06-01 17:30:00+00:00	SPY	419.3384948730469	417.0049591064453				0
421.8999938964844	422.9200134277344	421.7900085449219	422.0450134277344	12389994	2023-06-01 18:30:00+00:00	SPY	419.4334945678711	417.2859588623047				0
421.80999755859375	421.9800109863281	420.8699951171875	421.8949890136719	15350720	2023-06-01 19:30:00+00:00	SPY	419.48949432373047	417.55095901489256				0
425.510009765625	426.375	423.9500122070313	424.5	20352968	2023-06-02 13:30:00+00:00	SPY	419.74248962402345	417.9384590148926				0
427.5450134277344	427.6900024414063	425.1400146484375	425.510009765625	12221534	2023-06-02 14:30:00+00:00	SPY	420.1147399902344	418.36533432006837				0
427.4465026855469	427.6900024414063	426.760009765625	427.55999755859375	8755850	2023-06-02 15:30:00+00:00	SPY	420.5158157348633	418.7939971923828				0
428.260009765625	428.385009765625	427.2900085449219	427.4400024414063	7488936	2023-06-02 16:30:00+00:00	SPY	420.9263168334961	419.20099716186525				0
427.9223937988281	428.3399963378906	427.4700012207031	428.2699890136719	7860925	2023-06-02 17:30:00+00:00	SPY	421.30843658447264	419.6220573425293				0
428.0950012207031	428.739990234375	427.8800048828125	427.9223937988281	8045398	2023-06-02 18:30:00+00:00	SPY	421.70518646240237	419.9961822509766				0
427.9200134277344	428.3999938964844	427.7099914550781	428.0950012207031	16908537	2023-06-02 19:30:00+00:00	SPY	422.2572967529297	420.354182434082				0
427.8800048828125	429.6700134277344	427.6300048828125	428.3599853515625	11126454	2023-06-05 13:30:00+00:00	SPY	422.8374526977539	420.69676513671874				0
428.8999938964844	428.9800109863281	427.7828063964844	427.885009765625	14162419	2023-06-05 14:30:00+00:00	SPY	423.4439468383789	421.0522651672363				0
429.2786865234375	429.4700012207031	428.510009765625	428.8999938964844	1103580	2023-06-05 15:30:00+00:00	SPY	424.0268814086914	421.4074821472168	429.4710012207031		1.0	0
428.5101013183594	429.6199951171875	428.2900085449219	429.2900085449219	5472589	2023-06-05 16:30:00+00:00	SPY	424.5238861083984	421.73798446655275				0
427.9989013671875	428.5650024414063	427.6799926757813	428.5450134277344	7295717	2023-06-05 17:30:00+00:00	SPY	425.0133316040039	422.07245712280275				0
427.1799926757813	428.0698852539063	426.3699951171875	428.0	12007462	2023-06-05 18:30:00+00:00	SPY	425.4808319091797	422.272159576416				0
427.0799865722656	427.7000122070313	426.9800109863281	427.1899108886719	10071719	2023-06-05 19:30:00+00:00	SPY	425.93433074951173	422.48540954589845				0
427.42138671875	427.6300048828125	425.989990234375	426.6700134277344	10780330	2023-06-06 13:30:00+00:00	SPY	426.2968994140625	422.67519454956056				0
427.4599914550781	428.4450073242188	426.8599853515625	427.4299926757813	9621054	2023-06-06 14:30:00+00:00	SPY	426.58289947509763	422.87119445800784				0
427.6300048828125	428.4500122070313	427.4200134277344	427.4779968261719	5416630	2023-06-06 15:30:00+00:00	SPY	426.88939971923827	423.0669448852539				0
427.2300109863281	427.8599853515625	426.7300109863281	427.6400146484375	6338604	2023-06-06 16:30:00+00:00	SPY	427.1488998413086	423.2436973571777				0
427.3949890136719	427.4299926757813	426.5650024414063	427.2300109863281	6057235	2023-06-06 17:30:00+00:00	SPY	427.423649597168	423.4285720825195				0
428.1099853515625	428.1900024414063	427.2699890136719	427.3999938964844	6906843	2023-06-06 18:30:00+00:00	SPY	427.73864898681643	423.61407165527345				0
428.0400085449219	428.4500122070313	427.4800109863281	428.1199951171875	11491107	2023-06-06 19:30:00+00:00	SPY	427.8651489257812	423.80381927490237				0
428.385009765625	429.6199951171875	427.9599914550781	428.4400024414063	14472767	2023-06-07 13:30:00+00:00	SPY	427.90714874267576	424.0109443664551				0
427.7491149902344	428.6579895019531	427.2099914550781	428.3800048828125	10393798	2023-06-07 14:30:00+00:00	SPY	427.92227935791016	424.2190475463867				0
426.8599853515625	428.2000122070313	426.6549987792969	427.760009765625	9356887	2023-06-07 15:30:00+00:00	SPY	427.852278137207	424.38929748535156				0
426.55999755859375	427.5499877929688	426.1400146484375	426.8699951171875	7982012	2023-06-07 16:30:00+00:00	SPY	427.78415832519534	424.54629745483396		426.1390146484375	2.0	0
427.0082092285156	427.3949890136719	426.1099853515625	426.55999755859375	7706926	2023-06-07 17:30:00+00:00	SPY	427.7298187255859	424.71750259399414				0
426.9100036621094	427.25	426.2799987792969	427.0050048828125	6893545	2023-06-07 18:30:00+00:00	SPY	427.6793182373047	424.9683074951172				0
426.5899963378906	427.1499938964844	426.114990234375	426.8299865722656	17682622	2023-06-07 19:30:00+00:00	SPY	427.6148178100586	425.22613525390625				0
427.3900146484375	427.4599914550781	425.8200073242188	426.6199951171875	11219051	2023-06-08 13:30:00+00:00	SPY	427.53931884765626	425.49163284301756				0
428.260009765625	428.2673034667969	426.9400024414063	427.3999938964844	7225977	2023-06-08 14:30:00+00:00	SPY	427.48838500976564	425.7576332092285				0
429.1000061035156	429.2000122070313	427.7099914550781	428.25	7149094	2023-06-08 15:30:00+00:00	SPY	427.51788024902345	426.02088317871096				0
428.3900146484375	429.1199951171875	428.3200988769531	429.0950012207031	5801522	2023-06-08 16:30:00+00:00	SPY	427.5374359130859	426.27538375854493				0
428.6749877929688	428.7099914550781	427.7099914550781	428.3900146484375	6463937	2023-06-08 17:30:00+00:00	SPY	427.6121856689453	426.5465087890625				0
428.95159912109375	429.2099914550781	428.6799926757813	428.6799926757813	6941749	2023-06-08 18:30:00+00:00	SPY	427.70576629638674	426.8200485229492				0
429.1300048828125	429.6000061035156	428.8150024414063	428.9700012207031	9195264	2023-06-08 19:30:00+00:00	SPY	427.7911972045898	427.0440483093262				0
431.7900085449219	431.8999938964844	429.9200134277344	429.9599914550781	15568292	2023-06-09 13:30:00+00:00	SPY	428.00769805908203	427.29529876708983	431.90099389648435		1.0	0
429.8699951171875	431.989990234375	429.7000122070313	431.7900085449219	14074815	2023-06-09 14:30:00+00:00	SPY	428.1196975708008	427.50454864501955				0
429.2049865722656	430.25	428.8800048828125	429.8599853515625	10133450	2023-06-09 15:30:00+00:00	SPY	428.2184463500977	427.6836730957031				0
430.1549987792969	430.1600036621094	428.8699951171875	429.2049865722656	6677953	2023-06-09 16:30:00+00:00	SPY	428.35644683837893	427.8900482177734				0
430.4200134277344	430.7799987792969	430.1099853515625	430.152587890625	7742047	2023-06-09 17:30:00+00:00	SPY	428.4719482421875	428.105298614502				0
430.1300048828125	430.5	429.7300109863281	430.4299926757813	6582956	2023-06-09 18:30:00+00:00	SPY	428.57644805908205	428.22079849243164				0
429.8900146484375	430.2999877929688	429.6000061035156	430.1199951171875	10800433	2023-06-09 19:30:00+00:00	SPY	428.65169830322264	428.27942352294923				0
430.7300109863281	431.0199890136719	430.2799987792969	430.75	10388257	2023-06-12 13:30:00+00:00	SPY	428.80074310302734	428.36151123046875				0
430.6799926757813	430.7950134277344	430.1700134277344	430.739990234375	9378518	2023-06-12 14:30:00+00:00	SPY	428.99174346923826	428.42201080322263				0
431.1700134277344	431.25	430.6449890136719	430.6499938964844	5626706	2023-06-12 15:30:00+00:00	SPY	429.2222442626953	428.5032012939453				0
431.3200073242188	431.6000061035156	431.1733093261719	431.1799926757813	4781408	2023-06-12 16:30:00+00:00	SPY	429.43783416748045	428.5838264465332				0
431.6700134277344	431.8599853515625	431.1600036621094	431.3122863769531	7704969	2023-06-12 17:30:00+00:00	SPY	429.6758346557617	428.6775764465332				0
433.25	433.6799926757813	431.6499938964844	431.6749877929688	13118202	2023-06-12 18:30:00+00:00	SPY	430.0088348388672	428.8118263244629				0
433.7999877929688	433.8800048828125	433.0400085449219	433.2300109863281	15635651	2023-06-12 19:30:00+00:00	SPY	430.32933349609374	428.934326171875				0
435.6900024414063	437.1799926757813	434.6300048828125	435.3200073242188	19071974	2023-06-13 13:30:00+00:00	SPY	430.7008331298828	429.09460906982423				0
436.7200012207031	437.2699890136719	435.1099853515625	435.7000122070313	11539979	2023-06-13 14:30:00+00:00	SPY	431.0818328857422	429.2998565673828				0
436.614990234375	436.8399963378906	435.7200012207031	436.7178955078125	8952797	2023-06-13 15:30:00+00:00	SPY	431.4930816650391	429.5152587890625				0
437.0299987792969	437.3299865722656	436.4299926757813	436.6400146484375	10307977	2023-06-13 16:30:00+00:00	SPY	431.9108322143555	429.7615089416504				0
435.8599853515625	437.2049865722656	435.6200866699219	437.0400085449219	12796827	2023-06-13 17:30:00+00:00	SPY	432.2562515258789	429.9810089111328				0
436.3399963378906	436.7349853515625	435.3550109863281	435.8599853515625	11308042	2023-06-13 18:30:00+00:00	SPY	432.6167510986328	430.2039741516113				0
436.6600036621094	436.7850036621094	436.1005859375	436.3349914550781	10984164	2023-06-13 19:30:00+00:00	SPY	432.86025085449216	430.4339744567871				0
437.7099914550781	438.25	436.510009765625	437.010009765625	11115828	2023-06-14 13:30:00+00:00	SPY	433.2522506713867	430.68597412109375				0
438.6499938964844	439.0611877441406	437.6600036621094	437.7149963378906	9151097	2023-06-14 14:30:00+00:00	SPY	433.72450103759763	430.97147369384766				0
438.16009521484375	438.7349853515625	437.5700073242188	438.64990234375	7871157	2023-06-14 15:30:00+00:00	SPY	434.124755859375	431.24060134887696				0
437.2804870605469	438.1899108886719	437.0499877929688	438.1600036621094	4877205	2023-06-14 16:30:00+00:00	SPY	434.4677795410156	431.46986389160156				0
434.489990234375	437.510009765625	433.5899963378906	437.2900085449219	18848504	2023-06-14 17:30:00+00:00	SPY	434.68577880859374	431.63111343383787		433.58899633789065	2.0	0
436.6199951171875	438.1499938964844	433.9599914550781	434.4949951171875	22835683	2023-06-14 18:30:00+00:00	SPY	435.02227783203125	431.836988067627				0
437.1900024414063	437.1900024414063	435.1300048828125	436.6600036621094	13479406	2023-06-14 19:30:00+00:00	SPY	435.3452774047852	432.07301025390626				0
439.4800109863281	439.6600036621094	436.2300109863281	436.3299865722656	20473315	2023-06-15 13:30:00+00:00	SPY	435.7852783203125	432.3885108947754				0
440.7300109863281	440.7449951171875	438.3699951171875	439.4800109863281	11496039	2023-06-15 14:30:00+00:00	SPY	436.2632781982422	432.7427612304688				0
440.9200134277344	441.1300964355469	440.05999755859375	440.7200012207031	10421756	2023-06-15 15:30:00+00:00	SPY	436.74327850341797	433.0905563354492				0
440.8800048828125	441.1799926757813	440.1099853515625	440.9249877929688	6412172	2023-06-15 16:30:00+00:00	SPY	437.2037780761719	433.4398063659668				0
441.8500061035156	442.0150146484375	440.7699890136719	440.8900146484375	8501303	2023-06-15 17:30:00+00:00	SPY	437.63377838134767	433.8213066101074				0
443.1400146484375	443.8999938964844	441.8500061035156	441.8587951660156	18143486	2023-06-15 18:30:00+00:00	SPY	438.1007797241211	434.2150566101074	443.90099389648435		1.0	0
442.6000061035156	443.4599914550781	442.05999755859375	443.1400146484375	20694336	2023-06-15 19:30:00+00:00	SPY	438.44627990722654	434.5735565185547				0
442.3999938964844	443.1799926757813	440.7699890136719	443.0199890136719	22518616	2023-06-16 13:30:00+00:00	SPY	438.73027954101565	434.9060562133789				0
440.7850036621094	442.3999938964844	440.3349914550781	442.3999938964844	22630603	2023-06-16 14:30:00+00:00	SPY	438.9387802124023	435.2159309387207				0
441.75	441.7900085449219	440.4200134277344	440.7699890136719	9136920	2023-06-16 15:30:00+00:00	SPY	439.1747802734375	435.5428062438965				0
441.4500122070313	442.3800048828125	441.3500061035156	441.75	7807723	2023-06-16 16:30:00+00:00	SPY	439.45428161621095	435.8552665710449				0
441.0299987792969	441.5299987792969	440.7799987792969	441.4500122070313	6734440	2023-06-16 17:30:00+00:00	SPY	439.68878173828125	436.152766418457				0
439.5700073242188	441.0400085449219	439.3500061035156	441.0299987792969	12438795	2023-06-16 18:30:00+00:00	SPY	439.8342819213867	436.34726638793944				0
439.4400024414063	440.3500061035156	438.9700012207031	439.5700073242188	14525212	2023-06-16 19:30:00+00:00	SPY	439.9207824707031	436.5865165710449				0
435.2799987792969	438.1700134277344	435.0631103515625	437.2900085449219	15918694	2023-06-20 13:30:00+00:00	SPY	439.7522827148438	436.7383918762207				0
435.8814086914063	436.3699951171875	435.0299987792969	435.2999877929688	10120204	2023-06-20 14:30:00+00:00	SPY	439.6383483886719	436.8815521240234				0
437.2000122070313	437.3599853515625	435.8500061035156	435.8999938964844	6350887	2023-06-20 15:30:00+00:00	SPY	439.6343246459961	437.05105209350586				0
438.0559997558594	438.3699951171875	437.05999755859375	437.2000122070313	11569501	2023-06-20 16:30:00+00:00	SPY	439.8126251220703	437.249201965332				0
437.9849853515625	438.2349853515625	437.2999877929688	438.0559997558594	5177591	2023-06-20 17:30:00+00:00	SPY	439.88087463378906	437.45157623291016				0
437.4500122070313	438.0249938964844	437.1700134277344	437.9949951171875	6016965	2023-06-20 18:30:00+00:00	SPY	439.8938751220703	437.61957626342775				0
437.239990234375	438.0	437.1000061035156	437.4599914550781	12646569	2023-06-20 19:30:00+00:00	SPY	439.78187408447263	437.78357620239257				0
435.340087890625	436.2799987792969	434.3800048828125	436.1600036621094	12602963	2023-06-21 13:30:00+00:00	SPY	439.5123779296875	437.88782806396483				0
435.3200073242188	435.67779541015625	434.3299865722656	435.5050048828125	10318532	2023-06-21 14:30:00+00:00	SPY	439.23237762451174	437.98782806396486				0
435.8800048828125	436.2099914550781	435.0499877929688	435.3299865722656	7243520	2023-06-21 15:30:00+00:00	SPY	438.98237762451174	438.0930778503418				0
435.1099853515625	436.1700134277344	434.8699951171875	435.8900146484375	7159909	2023-06-21 16:30:00+00:00	SPY	438.64537658691404	438.1395774841309				0
436.6799011230469	436.7000122070313	435.010009765625	435.1050109863281	6660049	2023-06-21 17:30:00+00:00	SPY	438.3223709106445	438.2115753173828				0
435.7200012207031	436.989990234375	435.7099914550781	436.6700134277344	10222735	2023-06-21 18:30:00+00:00	SPY	437.9783706665039	438.2123252868652				0
434.9200134277344	435.8190002441406	434.625	435.7200012207031	15381027	2023-06-21 19:30:00+00:00	SPY	437.60437164306643	438.16732559204104				0
435.5799865722656	436.0199890136719	433.6000061035156	433.9500122070313	14629324	2023-06-22 13:30:00+00:00	SPY	437.34412078857423	438.1414505004883				0
434.8599853515625	435.8500061035156	434.0299987792969	435.5899963378906	8983772	2023-06-22 14:30:00+00:00	SPY	436.99962005615237	438.0872001647949				0
435.2427978515625	435.8299865722656	434.739990234375	434.8399963378906	5490979	2023-06-22 15:30:00+00:00	SPY	436.6892593383789	438.07177047729493				0
435.010009765625	435.6700134277344	434.4150085449219	435.260009765625	6379902	2023-06-22 16:30:00+00:00	SPY	436.3882598876953	438.0385208129883				0
435.9450073242188	435.9891052246094	434.80999755859375	435.0199890136719	5678030	2023-06-22 17:30:00+00:00	SPY	436.20700988769534	438.020645904541				0
435.5787048339844	436.4549865722656	435.5400085449219	435.9500122070313	7877247	2023-06-22 18:30:00+00:00	SPY	436.0139450073242	437.96736373901365				0
436.5499877929688	436.6199951171875	435.3349914550781	435.5799865722656	11259287	2023-06-22 19:30:00+00:00	SPY	436.0774444580078	437.9148635864258				0
433.6701049804688	433.989990234375	432.7117004394531	432.9299926757813	15649791	2023-06-23 13:30:00+00:00	SPY	435.9668792724609	437.80261383056643				0
433.1700134277344	434.239990234375	432.8399963378906	433.6749877929688	8543249	2023-06-23 14:30:00+00:00	SPY	435.76537933349607	437.6998519897461				0
434.5199890136719	434.5700073242188	433.0050048828125	433.1700134277344	8782548	2023-06-23 15:30:00+00:00	SPY	435.58857879638674	437.7006019592285				0
434.8200073242188	434.8999938964844	434.2000122070313	434.5299987792969	6327702	2023-06-23 16:30:00+00:00	SPY	435.43032989501955	437.6556022644043				0
433.9949951171875	435.05999755859375	433.889892578125	434.8200073242188	6872116	2023-06-23 17:30:00+00:00	SPY	435.25757904052733	437.57572708129885				0
433.125	434.0350036621094	432.4700012207031	433.989990234375	12875175	2023-06-23 18:30:00+00:00	SPY	435.0518295288086	437.41685180664064				0
433.1900024414063	433.9800109863281	432.9599914550781	433.1300048828125	16947170	2023-06-23 19:30:00+00:00	SPY	434.94432525634767	437.2283515930176				0
433.9800109863281	434.6099853515625	432.6000061035156	432.6199951171875	10595572	2023-06-26 13:30:00+00:00	SPY	434.8773254394531	437.0548515319824				0
432.4901123046875	434.0050048828125	432.2749938964844	433.989990234375	9868402	2023-06-26 14:30:00+00:00	SPY	434.70783081054685	436.8451042175293				0
432.3500061035156	433.2796020507813	431.8399963378906	432.4800109863281	7175878	2023-06-26 15:30:00+00:00	SPY	434.56983184814453	436.6076042175293				0
432.5990905761719	432.6799926757813	431.6499938964844	432.3500061035156	5366374	2023-06-26 16:30:00+00:00	SPY	434.3657913208008	436.34408111572264				0
432.114990234375	432.7149963378906	431.75	432.6000061035156	5184256	2023-06-26 17:30:00+00:00	SPY	434.1855407714844	436.08195571899415				0
432.6390075683594	432.9200134277344	432.04010009765625	432.1099853515625	6166487	2023-06-26 18:30:00+00:00	SPY	434.0714904785156	435.837931060791				0
431.4299926757813	432.8500061035156	431.1900024414063	432.6400146484375	16895156	2023-06-26 19:30:00+00:00	SPY	433.8639907836914	435.6040557861328		431.18900244140633	2.0	1
432.7999877929688	433.2999877929688	431.8800048828125	432.6199951171875	11742969	2023-06-27 13:30:00+00:00	SPY	433.76099090576173	435.380305480957				0
433.8299865722656	433.9299926757813	432.5400085449219	432.80999755859375	8740714	2023-06-27 14:30:00+00:00	SPY	433.6903503417969	435.1898048400879				0
434.6400146484375	434.7200012207031	433.76361083984375	433.8699951171875	6126334	2023-06-27 15:30:00+00:00	SPY	433.6718505859375	435.0300552368164				0
435.5299987792969	435.6900024414063	434.4949951171875	434.6400146484375	6547295	2023-06-27 16:30:00+00:00	SPY	433.6511001586914	434.92905502319337				0
436.4849853515625	436.5899963378906	435.5400085449219	435.5400085449219	7552342	2023-06-27 17:30:00+00:00	SPY	433.6964141845703	434.8551795959473				0
436.739990234375	436.7690124511719	436.0899963378906	436.489990234375	12601638	2023-06-27 18:30:00+00:00	SPY	433.70591430664064	434.89167938232424				0
436.1499938964844	436.80999755859375	436.0799865722656	436.739990234375	11891918	2023-06-27 19:30:00+00:00	SPY	433.8299087524414	434.89839401245115				0
435.5199890136719	435.6749877929688	434.4100036621094	435.0499877929688	12478294	2023-06-28 13:30:00+00:00	SPY	433.9474075317383	434.8563934326172				0
436.0499877929688	436.4700012207031	435.3900146484375	435.5299987792969	9633400	2023-06-28 14:30:00+00:00	SPY	434.0239074707032	434.806243133545				0
436.5400085449219	437.4400024414063	435.9800109863281	436.0499877929688	6628711	2023-06-28 15:30:00+00:00	SPY	434.1099075317384	434.770118713379				0
435.7799987792969	436.5499877929688	434.55999755859375	436.5299987792969	9733846	2023-06-28 16:30:00+00:00	SPY	434.19915771484386	434.7283683776856				0
435.8299865722656	436.0400085449219	435.0400085449219	435.7799987792969	5290136	2023-06-28 17:30:00+00:00	SPY	434.33440704345713	434.6931182861329				0
435.3399963378906	435.9599914550781	434.5899963378906	435.8399963378906	7467047	2023-06-28 18:30:00+00:00	SPY	434.4419067382813	434.6931159973145				0
436.3900146484375	436.4299926757813	435.1600036621094	435.3299865722656	13295731	2023-06-28 19:30:00+00:00	SPY	434.5624069213868	434.71986618042				0
436.6799926757813	437.3699951171875	435.5400085449219	435.9599914550781	13087175	2023-06-29 13:30:00+00:00	SPY	434.7719009399415	434.7398658752442				0
437.6300048828125	437.6900024414063	435.9100036621094	436.6900024414063	8795749	2023-06-29 14:30:00+00:00	SPY	435.0359008789063	434.8028663635255				0
438.0899963378906	438.1950073242188	437.2099914550781	437.6361999511719	6843010	2023-06-29 15:30:00+00:00	SPY	435.3104461669923	434.8381187438966				0
